"Country ";"Short";"League ";"Hour";"Status";"Home Team";"Result Home";"Result Visitor";"Visitor Team";"Result Home HT";"Result Visitor HT";"Casa";"Fora";"Casa";"Fora";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Global";"Casa";"Fora";"Casa";"Fora"
"Russia";"RUS";"FNL 2 - Group 4";"28-06-2026 10:30";"HT";"Pobeda Nizhny Novgorod";"1";"0";"KDV";"1";"0";"2.4";"1.3";"1.6";"1.9";"3.6";"4.5";"63";"47";"36";"20";"4.4";"3.6";"1.6";"1.9";"2.4";"1.3"
"Sierra Leone";"SLE";"Premier League";"28-06-2026 13:30";"NS";"East End Lions";"";"";"Mighty Blackpool";"";"";"1.3";"1.4";"1";"2";"2.8";"2.4";"58";"36";"14";"0";"2.3";"2.8";"1";"2";"1.3";"1.4"
"Sierra Leone";"SLE";"Premier League";"28-06-2026 13:30";"NS";"Bo Rangers";"";"";"Diamond Stars";"";"";"0.7";"1.8";"1.3";"2";"2.9";"2.4";"44";"37";"30";"20";"2.3";"2.9";"1.3";"2";"0.7";"1.8"
"Sweden";"SWE";"Superettan";"28-06-2026 10:00";"INPLAY_2ND_HALF";"Norrköping";"0";"1";"Norrby";"0";"1";"1.8";"1.5";"1.9";"1.5";"3.4";"3.3";"60";"45";"25";"10";"3.2";"3.4";"1.9";"1.5";"1.8";"1.5"
"Sweden";"SWE";"Superettan";"28-06-2026 10:00";"INPLAY_2ND_HALF";"Landskrona";"0";"0";"Värnamo";"0";"0";"2.8";"1.6";"1.3";"1.9";"3.8";"3.3";"70";"55";"30";"15";"3.2";"3.7";"1.3";"1.9";"2.7";"1.5"
"Sweden";"SWE";"Superettan";"28-06-2026 12:00";"NS";"Sandviken";"";"";"Helsingborg";"";"";"1";"2.2";"2";"1.7";"3.4";"3.3";"65";"50";"30";"10";"3.2";"3.2";"1.9";"1.6";"0.9";"2.1"
"Sweden";"SWE";"Ettan: North";"28-06-2026 11:00";"INPLAY_1ST_HALF";"Umeå";"0";"1";"Järfälla";"0";"1";"1.8";"1.6";"1.7";"2.2";"3.6";"3.2";"75";"45";"25";"20";"3";"3.4";"1.6";"2.1";"1.7";"1.5"
"Sweden";"SWE";"Ettan: South";"28-06-2026 08:00";"FT";"Olympic";"2";"1";"Eskilsminne";"0";"0";"1.3";"1.5";"1.8";"1.7";"3.2";"3";"65";"45";"20";"0";"2.9";"3.2";"1.8";"1.7";"1.3";"1.5"
"Sweden";"SWE";"Division 2: Norrland";"28-06-2026 09:00";"FT";"Lucksta";"3";"0";"Gottne IF";"2";"0";"2";"1";"1.8";"1";"2.9";"2.5";"54";"29";"29";"12";"2.3";"2.8";"1.5";"1";"2";"1"
"Sweden";"SWE";"Division 2: Sodra Gotaland";"28-06-2026 09:00";"FT";"Linero";"3";"1";"Karlshamn";"2";"0";"1";"1.3";"1.2";"0.7";"2.1";"3";"42";"0";"0";"0";"2.9";"2.1";"1.2";"0.7";"1";"1.3"
"Sweden";"SWE";"Division 2: Sodra Svealand";"28-06-2026 11:00";"INPLAY_1ST_HALF";"Örebro Syrianska";"1";"0";"Syrianska";"1";"0";"2.8";"1.1";"1.2";"1.3";"3.2";"3.3";"69";"48";"24";"0";"3.1";"3.1";"1.2";"1.3";"2.8";"0.9"
"Sweden";"SWE";"Division 2: Sodra Svealand";"28-06-2026 11:00";"INPLAY_1ST_HALF";"Rågsved";"1";"0";"Forward";"1";"0";"2.6";"0.9";"1.6";"2";"3.6";"3.3";"66";"49";"20";"10";"3.1";"3.3";"1.6";"1.8";"2.4";"0.9"
"Sweden";"SWE";"Division 2: Sodra Svealand";"28-06-2026 13:00";"NS";"Karlslund";"";"";"Fittja IF";"";"";"2.1";"1.5";"1.6";"1.4";"3.3";"3.3";"54";"48";"21";"10";"3.1";"3.1";"1.4";"1.3";"2";"1.5"
"Sweden";"SWE";"Division 2: Vastra Gotaland";"28-06-2026 08:00";"FT";"Jonsered";"1";"0";"Kongahälla";"0";"0";"1.4";"1.1";"1.2";"1.3";"2.5";"2.8";"34";"24";"17";"12";"2.6";"2.4";"1.1";"1.1";"1.4";"1.1"
"Syria";"SYR";"Premier League";"28-06-2026 11:00";"INPLAY_1ST_HALF";"Al Futuwa";"0";"0";"Khan Sheikhoun";"0";"0";"";"0.5";"";"1";"";"3";"";"";"";"";"2.6";"";"";"0.5";"";"0.5"
"Syria";"SYR";"Premier League";"28-06-2026 11:00";"INPLAY_1ST_HALF";"Al Jaish";"0";"0";"Homs Al Fidaa";"0";"0";"2";"";"1";"";"";"3";"";"";"";"";"2.6";"";"1";"";"2";""
"Syria";"SYR";"Premier League";"28-06-2026 11:00";"INPLAY_1ST_HALF";"Hottin";"0";"0";"Damascus Al Ahli";"0";"0";"";"";"";"";"";"3";"";"";"";"";"2.6";"";"";"";"";""
"Syria";"SYR";"Premier League";"28-06-2026 11:00";"INPLAY_1ST_HALF";"Jabala";"0";"0";"Al-Ittihad Aleppo";"0";"0";"";"1.2";"";"2.8";"";"3";"";"";"";"";"2.6";"";"";"2.3";"";"1.2"
"Syria";"SYR";"Premier League";"28-06-2026 11:00";"INPLAY_1ST_HALF";"Horriya";"0";"0";"Taliya";"0";"0";"1.2";"";"2.4";"";"";"3";"";"";"";"";"2.6";"";"2.4";"";"1.2";""
"Syria";"SYR";"Premier League";"28-06-2026 11:00";"INPLAY_1ST_HALF";"Umayya";"0";"0";"Al Shorta";"0";"0";"";"";"";"";"";"3";"";"";"";"";"2.6";"";"";"";"";""
"Syria";"SYR";"Premier League";"28-06-2026 11:00";"INPLAY_1ST_HALF";"Al Karama";"0";"0";"Al Shouleh";"0";"0";"";"";"";"";"";"3";"";"";"";"";"2.6";"";"";"";"";""
"Tajikistan";"TJK";"Vysshaya Liga";"28-06-2026 11:00";"INPLAY_1ST_HALF";"Sardor Tursunzoda";"0";"0";"Istiqlol Dushanbe";"0";"0";"";"";"";"";"";"0.9";"";"";"";"";"0";"";"";"";"";""
"Tajikistan";"TJK";"Vysshaya Liga";"28-06-2026 11:00";"INPLAY_1ST_HALF";"Ravshan";"0";"0";"Regar-TadAZ";"0";"0";"";"0.3";"";"0";"";"0.9";"";"";"";"";"0";"";"";"0";"";"0"
"Uruguay";"URU";"Primera División Amateur";"28-06-2026 10:00";"NS";"Los Gorriones";"";"";"Huracán Buceo";"";"";"2.5";"4.5";"2";"6.5";"7.8";"6.3";"100";"75";"75";"75";"5.9";"7";"2";"6";"2";"4"
"Uruguay";"URU";"Primera División Amateur";"28-06-2026 10:00";"NS";"Canadian";"";"";"Parque del Plata";"";"";"3.3";"3";"2.3";"2.7";"5.7";"6.3";"84";"84";"50";"50";"5.9";"5.2";"2";"2.7";"3";"2.7"
"Uruguay";"URU";"Primera División Amateur";"28-06-2026 15:00";"NS";"Sportivo Bella Italia";"";"";"Terremoto";"";"";"";"3.3";"";"3";"";"6.3";"";"";"";"";"5.9";"";"";"3";"";"3.3"
"Uruguay";"URU";"Primera División Amateur";"28-06-2026 15:00";"NS";"Lito";"";"";"LSM";"";"";"3";"2";"1.5";"3";"4.8";"6.3";"84";"84";"58";"34";"5.9";"4.4";"1";"3";"3";"1.7"
"Uruguay";"URU";"Primera División Amateur";"28-06-2026 15:00";"NS";"Alto Perú";"";"";"Deportivo Italiano";"";"";"2.5";"3.3";"2";"3.3";"5.6";"6.3";"100";"100";"75";"34";"5.9";"4.4";"1.5";"3";"1";"3.3"
"Uruguay";"URU";"Primera División Amateur";"28-06-2026 15:00";"NS";"Villa Española";"";"";"Salto";"";"";"3.8";"";"3";"";"";"6.3";"";"";"";"";"5.9";"";"2.8";"";"3.5";""
"Uruguay";"URU";"Primera División Amateur";"28-06-2026 15:30";"NS";"Platense";"";"";"Artigas";"";"";"4.4";"2";"3.2";"3.3";"6.4";"6.3";"84";"84";"66";"56";"5.9";"5.7";"3";"2.3";"4.4";"1.7"
"United States";"USA";"USL League Two";"28-06-2026 16:00";"NS";"Erie Sports Center";"";"";"Riverhounds II";"";"";"2.3";"2";"1.7";"0";"3";"4";"75";"16";"16";"16";"3.8";"2.8";"1.3";"0";"2.3";"2"
"United States";"USA";"USL League Two";"28-06-2026 17:00";"NS";"Philadelphia Lone Star";"";"";"Ocean City Nor'easters";"";"";"2";"0.4";"1.8";"2";"3.1";"4";"48";"48";"35";"0";"3.8";"2.6";"1.5";"1.8";"1.8";"0.2"
"United States";"USA";"USL League Two";"28-06-2026 17:00";"NS";"Seacoast United Phantoms";"";"";"Black Rock";"";"";"3.5";"2.6";"3.2";"1.7";"5.6";"4";"86";"72";"64";"52";"3.8";"5.4";"3.2";"1.7";"3.2";"2.6"
"United States";"USA";"USL League Two";"28-06-2026 18:00";"NS";"SF Glens";"";"";"San Francisco City";"";"";"1.9";"2";"3";"2.8";"4.8";"4";"90";"79";"62";"26";"3.8";"4.6";"2.9";"2.6";"1.8";"2"
"United States";"USA";"USL League Two";"28-06-2026 19:00";"NS";"Blackwatch Rush";"";"";"Boston";"";"";"1";"1";"1";"2.3";"2.6";"4";"60";"28";"7";"7";"3.8";"2.5";"1";"2";"1";"1"
"United States";"USA";"USL League Two";"28-06-2026 19:00";"NS";"Albion Colorado";"";"";"Colorado Storm";"";"";"";"2.5";"";"2.5";"";"4";"";"";"";"";"3.8";"";"";"2.5";"";"2.5"
"United States";"USA";"USL League Two";"28-06-2026 19:00";"NS";"Bangers";"";"";"Bigfoot";"";"";"1.8";"2.1";"1.5";"2";"3.6";"4";"69";"56";"32";"12";"3.8";"3.6";"1.5";"2";"1.5";"2.1"
"United States";"USA";"USL League Two";"28-06-2026 19:00";"NS";"Weston";"";"";"Lakeland United";"";"";"3.3";"2";"2.6";"2";"5";"4";"93";"60";"60";"36";"3.8";"4.8";"2.3";"2";"3.3";"2"
"United States";"USA";"USL League Two";"28-06-2026 20:00";"NS";"West Chester United II";"";"";"Lehigh Valley Utd. Sonic";"";"";"1.1";"1";"1";"1.3";"2.2";"4";"31";"31";"31";"0";"3.8";"2.2";"1";"1.3";"1.1";"1"
"United States";"USA";"USL League Two";"28-06-2026 20:00";"NS";"Tacoma Stars";"";"";"West Seattle Junction";"";"";"1.9";"2.3";"1.6";"3";"4.4";"4";"77";"63";"55";"32";"3.8";"4.2";"1.4";"2.7";"1.9";"2.3"
"United States";"USA";"USL League Two";"28-06-2026 20:30";"NS";"Southern Soccer Academy";"";"";"Dothan United";"";"";"3.2";"";"1.5";"";"";"4";"";"";"";"";"3.8";"";"1.5";"";"2.5";""
"United States";"USA";"USL League Two";"28-06-2026 21:00";"NS";"Miami AC";"";"";"Brevard Fire";"";"";"2.5";"2";"1.5";"1.8";"3.9";"4";"79";"62";"42";"16";"3.8";"3.8";"1.5";"1.8";"2.5";"1.8"
"United States";"USA";"USL League Two";"28-06-2026 23:00";"NS";"Academica";"";"";"Marin";"";"";"2.7";"2";"2.3";"1.7";"4.4";"4";"67";"50";"50";"42";"3.8";"3.6";"2";"1.5";"2";"1.8"
"United States";"USA";"WPSL";"28-06-2026 13:00";"NS";"El Paso Surf W";"";"";"SC del Sol W";"";"";"";"";"";"";"";"0.9";"";"";"";"";"0.8";"";"";"";"";""
"United States";"USA";"WPSL";"28-06-2026 14:00";"NS";"STA W";"";"";"New York Dutch Lions W";"";"";"0";"0.3";"0.3";"0.7";"0.6";"0.9";"0";"0";"0";"0";"0.8";"0.6";"0.3";"0.7";"0";"0.3"
"United States";"USA";"WPSL";"28-06-2026 14:00";"NS";"New York Athletic W";"";"";"SUSA W";"";"";"0.5";"";"0.2";"";"";"0.9";"";"";"";"";"0.8";"";"0.2";"";"0.5";""
"United States";"USA";"WPSL";"28-06-2026 14:00";"NS";"Beadling W";"";"";"Rochester New York W";"";"";"";"";"";"";"";"0.9";"";"";"";"";"0.8";"";"";"";"";""
"United States";"USA";"WPSL";"28-06-2026 14:00";"NS";"Florida Roots W";"";"";"Valdosta W";"";"";"";"";"";"";"";"0.9";"";"";"";"";"0.8";"";"";"";"";""
"United States";"USA";"WPSL";"28-06-2026 16:00";"NS";"Kensington W";"";"";"Fever W";"";"";"1.5";"0.2";"1";"0";"1.4";"0.9";"25";"0";"0";"0";"0.8";"1.4";"1";"0";"1.5";"0.2"
"United States";"USA";"WPSL";"28-06-2026 16:00";"NS";"Erie W";"";"";"Niagara 1812 W";"";"";"";"";"";"";"";"0.9";"";"";"";"";"0.8";"";"";"";"";""
"United States";"USA";"WPSL";"28-06-2026 17:00";"NS";"Colorado Elevation W";"";"";"Glacier W";"";"";"";"";"";"";"";"0.9";"";"";"";"";"0.8";"";"";"";"";""
"United States";"USA";"WPSL";"28-06-2026 19:00";"NS";"Brooklyn City W";"";"";"Force New York W";"";"";"0.3";"0.2";"0.3";"0.5";"0.8";"0.9";"0";"0";"0";"0";"0.8";"0.8";"0.3";"0.5";"0.3";"0.2"
"United States";"USA";"WPSL";"28-06-2026 19:00";"NS";"Mankato W";"";"";"Minnesota Thunder W";"";"";"0.6";"0.3";"0";"0.2";"0.6";"0.9";"0";"0";"0";"0";"0.8";"0.6";"0";"0.2";"0.6";"0.3"
"United States";"USA";"WPSL";"28-06-2026 20:00";"NS";"Chicago KICS W";"";"";"Milwaukee Torrent W";"";"";"0";"0.5";"0";"1.5";"1";"0.9";"0";"0";"0";"0";"0.8";"0.8";"0";"1";"0";"0.5"
"United States";"USA";"WPSL";"28-06-2026 20:30";"NS";"SF Glens W";"";"";"San Francisco Nighthawks W";"";"";"2";"0.5";"0.7";"1";"2.1";"0.9";"34";"16";"16";"0";"0.8";"2.1";"0.7";"1";"2";"0.5"
"United States";"USA";"WPSL";"28-06-2026 21:00";"NS";"Minnesota Dutch Lions W";"";"";"Salvo W";"";"";"1";"0.2";"0.7";"0.1";"1";"0.9";"0";"0";"0";"0";"0.8";"1";"0.7";"0.1";"1";"0.2"
"United States";"USA";"WPSL";"28-06-2026 21:00";"NS";"Texas Lone Star W";"";"";"Dallas W";"";"";"";"0.5";"";"1";"";"0.9";"";"";"";"";"0.8";"";"";"1";"";"0.5"
"United States";"USA";"WPSL";"28-06-2026 21:00";"NS";"Prestige II W";"";"";"So Cal Union W";"";"";"";"0.4";"";"0.4";"";"";"";"";"";"";"";"";"";"0.4";"";"0.4"
"United States";"USA";"WPSL";"28-06-2026 23:00";"NS";"The Futbol Collective W";"";"";"Fresno Freeze W";"";"";"";"";"";"";"";"0.9";"";"";"";"";"0.8";"";"";"";"";""
"United States";"USA";"WPSL";"28-06-2026 23:00";"NS";"FC Premier Women W";"";"";"Beach W";"";"";"0";"0.3";"0.5";"0.5";"0.6";"0.9";"0";"0";"0";"0";"0.8";"0.6";"0.5";"0.3";"0";"0.3"
"United States";"USA";"MLS Next Pro";"28-06-2026 16:00";"NS";"Toronto II";"";"";"New England II";"";"";"1.8";"2.4";"2.4";"3.2";"4.9";"4.6";"80";"75";"45";"40";"4.3";"4.6";"2.4";"2.8";"1.7";"2.3"
"United States";"USA";"MLS Next Pro";"28-06-2026 19:00";"NS";"FC Cincinnati II";"";"";"Inter Miami II";"";"";"3.2";"3";"2";"1.7";"5";"4.6";"100";"80";"50";"35";"4.3";"4.6";"2";"1.5";"2.8";"2.9"
"United States";"USA";"MLS Next Pro";"28-06-2026 19:00";"NS";"Carolina Core";"";"";"Huntsville City";"";"";"2.3";"2.3";"1.9";"2.1";"4.3";"4.6";"95";"75";"35";"20";"4.3";"4";"1.8";"2";"2";"2.1"
"United States";"USA";"MLS Next Pro";"28-06-2026 20:00";"NS";"St. Louis City II";"";"";"Austin II";"";"";"2";"2.5";"1.5";"2.3";"4.2";"4.6";"75";"60";"50";"15";"4.3";"4";"1.4";"2.3";"1.8";"2.5"
"United States";"USA";"MLS Next Pro";"28-06-2026 20:00";"NS";"Orlando City II";"";"";"Columbus Crew II";"";"";"2";"2.5";"1.9";"2";"4.2";"4.6";"95";"65";"40";"15";"4.3";"4";"1.7";"1.8";"2";"2.5"
"United States";"USA";"MLS Next Pro";"28-06-2026 20:00";"NS";"New York RB II";"";"";"Philadelphia Union II";"";"";"2.5";"3";"2.1";"2.4";"5";"4.6";"75";"70";"55";"50";"4.3";"4.8";"2.1";"2.3";"2.5";"2.8"
"United States";"USA";"MLS Next Pro";"28-06-2026 21:00";"NS";"Minnesota United II";"";"";"Tacoma Defiance";"";"";"1.8";"2.4";"2.1";"1.9";"4.1";"4.6";"85";"60";"35";"20";"4.3";"4";"1.9";"1.9";"1.7";"2.4"
"United States";"USA";"MLS Next Pro";"28-06-2026 23:00";"NS";"Los Angeles FC 2";"";"";"Houston Dynamo FC II";"";"";"2.3";"2.5";"2.3";"2.6";"4.8";"4.6";"90";"80";"60";"40";"4.3";"4.7";"2.2";"2.5";"2.2";"2.5"
"United States";"USA";"USL W League";"28-06-2026 16:00";"NS";"Tacoma Galaxy W";"";"";"West Seattle Rhodies W";"";"";"0.3";"0.7";"0.3";"1.3";"1.4";"1.4";"34";"0";"0";"0";"1.4";"1.2";"0.3";"1";"0.3";"0.7"
"United States";"USA";"USL W League";"28-06-2026 16:00";"NS";"Edgewater Castle W";"";"";"Sioux Falls City W";"";"";"1";"2.2";"0";"0.8";"2";"1.4";"25";"12";"12";"0";"1.4";"2";"0";"0.8";"1";"2.2"
"United States";"USA";"USL W League";"28-06-2026 16:00";"NS";"Ann Arbor W";"";"";"Kalamazoo FC W";"";"";"";"";"";"";"";"1.4";"";"";"";"";"1.4";"";"";"";"";""
"United States";"USA";"USL W League";"28-06-2026 16:00";"NS";"Manhattan W";"";"";"Cedar Stars W";"";"";"0.5";"";"0";"";"";"1.4";"";"";"";"";"1.4";"";"0";"";"0.5";""
"United States";"USA";"USL W League";"28-06-2026 16:00";"NS";"Long Island Rough Riders W";"";"";"Paisley Athletic W";"";"";"0.5";"1";"0.5";"0.5";"1.2";"1.4";"0";"0";"0";"0";"1.4";"1.2";"0.5";"0.5";"0.5";"1"
"United States";"USA";"USL W League";"28-06-2026 18:00";"NS";"Salmon Bay W";"";"";"Snohomish United W";"";"";"0.5";"0.5";"0.2";"1";"1.2";"1.4";"38";"0";"0";"0";"1.4";"1.2";"0.2";"1";"0.5";"0.5"
"United States";"USA";"USL W League";"28-06-2026 19:00";"NS";"Miami AC W";"";"";"Brooke House W";"";"";"0.3";"1.4";"0.3";"1.2";"1.6";"1.4";"30";"10";"10";"0";"1.4";"1.6";"0.3";"1.2";"0.3";"1.4"
"United States";"USA";"USL W League";"28-06-2026 19:00";"NS";"RKC W";"";"";"Minnesota Aurora W";"";"";"0.3";"1.3";"1";"1";"1.8";"1.4";"16";"16";"16";"0";"1.4";"1.8";"1";"1";"0.3";"1.3"
"United States";"USA";"USL W League";"28-06-2026 19:00";"NS";"Northern Virginia FC W";"";"";"Patuxent W";"";"";"0.5";"";"1";"";"";"1.4";"";"";"";"";"1.4";"";"0.8";"";"0.5";""
"United States";"USA";"USL W League";"28-06-2026 19:30";"NS";"Asheville City W";"";"";"Birmingham Legion W";"";"";"";"0";"";"0.7";"";"1.4";"";"";"";"";"1.4";"";"";"0.7";"";"0"
"United States";"USA";"USL W League";"28-06-2026 20:00";"NS";"Lancaster Inferno W";"";"";"Eagle FC W";"";"";"";"1";"";"0.5";"";"1.4";"";"";"";"";"1.4";"";"";"0.5";"";"1"
"United States";"USA";"USL W League";"28-06-2026 20:00";"NS";"Hartford Athletic W";"";"";"AC Connecticut W";"";"";"";"";"";"";"";"1.4";"";"";"";"";"1.4";"";"";"";"";""
"United States";"USA";"USL W League";"28-06-2026 21:00";"NS";"Lonestar San Antonio W";"";"";"AHFC Royals W";"";"";"";"0.3";"";"0";"";"1.4";"";"";"";"";"1.4";"";"";"0";"";"0.3"
"United States";"USA";"USL W League";"28-06-2026 22:00";"NS";"Albion Colorado W";"";"";"Colorado Storm W";"";"";"";"";"";"";"";"1.4";"";"";"";"";"1.4";"";"";"";"";""
"United States";"USA";"USL W League";"28-06-2026 22:00";"CANCELLED";"SoCal Reds W";"";"";"Capo W";"";"";"";"1";"";"0";"";"1.4";"";"";"";"";"1.4";"";"";"0";"";"1"
"United States";"USA";"USL W League";"28-06-2026 23:00";"NS";"Portland Cherry Bombs";"";"";"Bigfoot W";"";"";"1.2";"0.2";"0.8";"0.5";"1.4";"1.4";"25";"0";"0";"0";"1.4";"1.3";"0.8";"0.5";"1";"0.2"
"United States";"USA";"UWS";"28-06-2026 13:00";"NS";"Michigan Stars W";"";"";"Midwest United W";"";"";"";"";"";"";"";"0";"";"";"";"";"0";"";"";"";"";""
"United States";"USA";"UWS";"28-06-2026 15:00";"NS";"Pinnacle W";"";"";"Michigan Legends W";"";"";"";"";"";"";"";"0";"";"";"";"";"0";"";"";"";"";""
"United States";"USA";"UWS";"28-06-2026 18:00";"NS";"Baltimore Blast W";"";"";"Racing Power W";"";"";"";"";"";"";"";"0";"";"";"";"";"0";"";"";"";"";""
"United States";"USA";"UWS";"28-06-2026 20:00";"NS";"Midland Fusion W";"";"";"Pontiac W";"";"";"";"";"";"";"";"0";"";"";"";"";"0";"";"";"";"";""
"United States";"USA";"UWS";"28-06-2026 20:00";"NS";"Grand Rapids W";"";"";"Michigan Jaguars W";"";"";"";"";"";"";"";"0";"";"";"";"";"0";"";"";"";"";""
"United States";"USA";"UWS";"28-06-2026 20:00";"NS";"Michigan Jaguars II W";"";"";"Troy City W";"";"";"";"";"";"";"";"0";"";"";"";"";"0";"";"";"";"";""
"United States";"USA";"UWS";"28-06-2026 20:00";"NS";"Baltimore Warriors W";"";"";"Lancaster W";"";"";"";"";"";"";"";"0";"";"";"";"";"0";"";"";"";"";""
"United States";"USA";"UWS";"28-06-2026 23:00";"NS";"Los Angeles SC W";"";"";"San Fernando Valley W";"";"";"";"";"";"";"";"0";"";"";"";"";"0";"";"";"";"";""
"Yemen";"YEM";"Yemeni League";"28-06-2026 10:00";"INPLAY_2ND_HALF";"Wahda Sana’a FC";"0";"0";"Shaab Hadramout FC";"0";"0";"";"";"";"";"";"1.2";"";"";"";"";"1";"";"";"";"";""
"Zimbabwe";"ZIM";"Premier Soccer League";"28-06-2026 10:00";"INPLAY_2ND_HALF";"Dynamos";"0";"0";"Bulawayo Chiefs";"0";"0";"1.4";"0.6";"2.2";"1.1";"2.7";"2.8";"44";"44";"25";"0";"2.6";"2.7";"2.2";"1.1";"1.4";"0.6"
"Zimbabwe";"ZIM";"Premier Soccer League";"28-06-2026 10:00";"INPLAY_2ND_HALF";"AGAMA";"0";"0";"Herentals";"0";"0";"1";"1.8";"2";"1.7";"3.2";"2.8";"67";"42";"16";"8";"2.6";"3.2";"2";"1.5";"1";"1.8"
"Argentina";"ARG";"Primera Division Women";"28-06-2026 15:00";"NS";"Unión W";"";"";"Ferro Carril Oeste W";"";"";"2.9";"2.8";"1";"2.6";"4.6";"4.4";"90";"75";"55";"20";"4.2";"4.4";"1";"2.5";"2.7";"2.6"
"Argentina";"ARG";"Primera Division Women";"28-06-2026 18:00";"NS";"San Luis W";"";"";"Boca Juniors W";"";"";"2.3";"1.6";"1.8";"2.4";"4";"4.4";"85";"55";"40";"20";"4.2";"3.8";"1.6";"2.3";"2.1";"1.6"
"Australia";"AUS";"Western Australia NPL Women";"28-06-2026 04:00";"FT";"Perth W";"2";"1";"Fremantle City W";"2";"0";"1";"0.4";"0.6";"0.4";"1.2";"1.4";"11";"6";"0";"0";"1.3";"1.2";"0.6";"0.3";"1";"0.4"
"Australia";"AUS";"Western Australia NPL Women";"28-06-2026 04:00";"FT";"Perth RedStar W";"2";"2";"Sorrento W";"1";"1";"0.9";"0.6";"0.4";"0.7";"1.2";"1.4";"16";"11";"5";"0";"1.3";"1.2";"0.4";"0.7";"0.9";"0.6"
"Australia";"AUS";"Western Australia NPL Women";"28-06-2026 04:45";"FT";"Subiaco W";"0";"3";"Balcatta W";"0";"0";"0.8";"0.8";"1";"0.8";"1.6";"1.4";"16";"16";"5";"0";"1.3";"1.6";"1";"0.8";"0.7";"0.8"
"Australia";"AUS";"Capital Territory NPL Women";"28-06-2026 01:00";"FT";"Woden Weston W";"1";"8";"Canberra W";"1";"3";"0.3";"0.8";"0.3";"0.7";"1.1";"1";"16";"8";"8";"0";"0.9";"1";"0.3";"0.5";"0.3";"0.8"
"Australia";"AUS";"Capital Territory NPL Women";"28-06-2026 02:00";"FT";"Belconnen United W";"10";"0";"Majura W";"6";"0";"0.8";"0.2";"1.2";"0.2";"1.2";"1";"25";"12";"0";"0";"0.9";"1.2";"1.2";"0.2";"0.8";"0.2"
"Australia";"AUS";"New South Wales NPL Women";"28-06-2026 01:50";"FT";"Bulls Academy W";"1";"0";"University of NSW W";"0";"0";"0.5";"0.5";"0.8";"0.6";"1.2";"1.8";"15";"0";"0";"0";"1.7";"1.2";"0.8";"0.6";"0.5";"0.5"
"Australia";"AUS";"New South Wales NPL Women";"28-06-2026 02:00";"FT";"Illawarra Stingrays W";"3";"0";"Gladesville Ravens W";"1";"0";"0.7";"0.9";"0.5";"0.8";"1.4";"1.8";"30";"0";"0";"0";"1.7";"1.3";"0.5";"0.7";"0.6";"0.8"
"Australia";"AUS";"New South Wales NPL Women";"28-06-2026 02:00";"DELAYED";"Macarthur Rams W";"0";"0";"Western Sydney II W";"0";"0";"1.2";"0.6";"0.7";"0.4";"1.4";"1.8";"20";"5";"0";"0";"1.7";"1.4";"0.6";"0.4";"1.2";"0.6"
"Australia";"AUS";"New South Wales NPL Women";"28-06-2026 04:00";"FT";"Sydney University W";"5";"2";"Mt Druitt Town W";"2";"0";"1";"1.5";"1";"0.9";"2.2";"1.8";"45";"15";"0";"0";"1.7";"2";"0.8";"0.9";"1";"1.4"
"Australia";"AUS";"New South Wales NPL Women";"28-06-2026 04:00";"FT";"Manly United W";"1";"2";"APIA Leichhardt W";"1";"0";"0.7";"0.4";"1";"1.5";"1.8";"1.8";"25";"15";"5";"5";"1.7";"1.8";"1";"1.5";"0.7";"0.3"
"Australia";"AUS";"New South Wales NPL Women";"28-06-2026 04:30";"FT";"Hills United W";"1";"0";"Sydney Olympic W";"0";"0";"0.9";"1.5";"0.9";"1.2";"2.2";"1.8";"45";"30";"10";"5";"1.7";"2.2";"0.8";"1.2";"0.9";"1.4"
"Australia";"AUS";"Tasmania Women's Super League";"28-06-2026 01:00";"FT";"South Hobart W";"2";"1";"Kingborough United W";"1";"1";"0.4";"0.4";"0.3";"0.6";"0.8";"1";"0";"0";"0";"0";"0.9";"0.8";"0.3";"0.6";"0.4";"0.4"
"Australia";"AUS";"Northern NSW NPL Women";"28-06-2026 01:00";"DELAYED";"Newcastle Olympic W";"0";"0";"Charlestown Azzurri W";"0";"0";"0.5";"0.3";"0.3";"0.7";"0.9";"1";"0";"0";"0";"0";"1";"0.9";"0.3";"0.7";"0.5";"0.3"
"Australia";"AUS";"Northern NSW NPL Women";"28-06-2026 03:00";"FT";"Adamstown Rosebud W";"0";"1";"Lake Macquarie City W";"0";"1";"0.9";"0.1";"0.6";"0.5";"1";"1";"10";"5";"5";"0";"1";"1";"0.6";"0.5";"0.8";"0.1"
"Belarus";"BLR";"Vysshaya Liga Women";"28-06-2026 08:00";"FT";"Naftan W";"2";"0";"Zorka-BDU W";"1";"0";"0.8";"0.4";"0.6";"0";"0.9";"1.4";"10";"0";"0";"0";"1.4";"0.9";"0.6";"0";"0.8";"0.4"
"Belarus";"BLR";"Vysshaya Liga Women";"28-06-2026 10:00";"INPLAY_2ND_HALF";"DYuSSh Pinskogo W";"0";"2";"Dinamo Brest W";"0";"2";"0.7";"1.5";"0";"0.3";"1.2";"1.4";"16";"8";"0";"0";"1.4";"1.2";"0";"0.3";"0.7";"1.5"
