"Country ";"Short";"League ";"Hour";"Status";"Home Team";"Result Home";"Result Visitor";"Visitor Team";"Odds";"Odds";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Global";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Casa | Fora";"Global";"Global"
"Vietnam";"VIE";"U21 Championship";"30-06-2026 04:30";"FT";"HV An Giang U21";"1";"5";"Tây Ninh U21";"";"";"2 | 38";"41 | 34";"";"32 | 29";"0.8 | 0.8";"36 | 25";"2.5 | 4.4";"";"";"";"25 | 20";"0 | 20";"75 | 60";"25 | 27";"25 | 40";"100 | 80";"75 | 80";"0x4 | 1x0";"17.9";"1.2 | 1";"3.8 | 1.9";"4";"";"1 | 2";"4 | 10";"3 | 4.4";"14 | 14.4";"9";"9 | 6.6";"1.3 | 1.2";"2.5 | 2";"0.5 | 1.4";"3.2";""
"Vietnam";"VIE";"U21 Championship";"30-06-2026 04:55";"FT";"TP Hồ Chí Minh U21";"1";"2";"Hoàng Anh Gia Lai U21 I";"";"";"42 | 88";"44 | 51";"";"";"1 | 1.8";"26 | 38";"7.7 | 5.6";"2";"0 | 50";"50";"20 | 40";"40 | 60";"40 | 0";"33 | 60";"60 | 100";"60 | 40";"80 | 60";"0x0 | 0x0";"17";"1.3 | 1.5";"1.8 | 0.5";"2.6";"44 | 52";"1 | 2";"10 | 10";"10 | 8.4";"7.8 | 7.9";"9.2";"4.3 | 3";"6.2 | 4.9";"2.8 | 2.9";"1 | 1.6";"4.2";""
"Vietnam";"VIE";"U21 Championship";"30-06-2026 05:30";"FT";"Thể Công – Viettel U21";"1";"1";"Hà Nội U21";"";"";"77 | 84";"58 | 61";"";"58 | 54";"1.4 | 1.9";"39 | 42";"5.2 | 6.7";"8";"25 | 25";"50";"30 | 50";"50 | 40";"20 | 10";"47 | 63";"80 | 90";"50 | 60";"70 | 50";"1x1 | 0x0";"16.4";"1.7 | 1.8";"0.8 | 0.6";"2.4";"59 | 55";"1 | 2";"10 | 10";"8.8 | 12.1";"5.8 | 6";"8";"3.7 | 2";"3.7 | 6.8";"2.2 | 2";"2.2 | 2";"4.2";""
"Vietnam";"VIE";"U21 Championship";"30-06-2026 05:30";"AWAITING_UPDATES";"PVF Vietnam U21";"";"";"Hà Nội Bulls U21";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";" | ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Vietnam";"VIE";"U21 Championship";"30-06-2026 06:00";"FT";"Phù Đổng U21";"0";"1";"SLNA U21";"22.00";"1.10";"52 | 80";"0 | 65";"4";"";"0 | 1.7";"";"";"";"";"";"0 | 40";"0 | 50";"100 | 10";"0 | 57";"0 | 90";"100 | 50";"100 | 60";"0x1 | 0x0";"";"0 | 1.9";"1.5 | 0.7";"2";"";"1 | 2";"2 | 10";"";"";"";"";"";"";"";"";""
"Vietnam";"VIE";"U21 Championship";"30-06-2026 06:00";"FT";"Thanh Hóa U21";"1";"1";"Công An Hà Nội U21";"";"";"66 | 38";"85 | 34";"";"";"1.7 | 1";"";"6.3 | 8";"2";"50 | 50";"0";"50 | 30";"20 | 10";"30 | 60";"57 | 33";"70 | 40";"80 | 90";"50 | 70";"0x2 | 2x0";"20.6";"2.5 | 1";"1.1 | 1.9";"3.2";"60 | 46";"1 | 2";"10 | 10";"15.8 | 8";"5 | 12.5";"10.8";"2.5 | 8";"7.7 | 3.5";"2 | 3.5";"1.8 | 2";"4.6";""
"Australia";"AUS";"Queensland NPL Women";"30-06-2026 06:30";"FT";"Eastern Suburbs NPL";"0";"0";"Gold Coast United W";"1.20";"10.68";"80 | 52";"99 | 75";"3";"59 | 49";"2.3 | 1.9";"88 | 49";"5.2 | 3.7";"10";"60 | 10";"30";"70 | 60";"20 | 10";"10 | 30";"77 | 63";"90 | 70";"80 | 90";"30 | 40";"3x0 | 1x2";"20.8";"2.9 | 2.2";"0.7 | 1.5";"3.6";"53 | 49";"1 | 6";"10 | 10";"16 | 8.1";"8.8 | 8.8";"10.3";"3.6 | 4.8";"8.6 | 3.8";"0.3 | 0.3";"0.6 | 0.7";"1";"1.3"
"Australia";"AUS";"Queensland NPL Women";"30-06-2026 06:30";"FT";"Gold Coast Knights W";"2";"0";"Lions W";"1.50";"5.07";"77 | 49";"99 | 78";"1";"70 | 51";"2.1 | 2";"138 | 51";"7.4 | 5";"6";"67 | 17";"17";"60 | 60";"30 | 20";"10 | 20";"70 | 67";"90 | 80";"70 | 80";"40 | 40";"1x1 | 1x3";"26.1";"2.9 | 2.3";"0.8 | 1.6";"3.8";"57 | 50";"4 | 3";"10 | 10";"21.4 | 13.9";"4.7 | 12.3";"11.9";"1.9 | 5";"10.3 | 6.7";"0.2 | 1.3";"0.7 | 0.4";"1.2";"1.3"
"Australia";"AUS";"Queensland NPL Women";"30-06-2026 06:30";"FT";"Sunshine Coast Wanderers W";"0";"1";"Brisbane Olympic W";"3.29";"1.91";"32 | 49";"51 | 82";"2";"39 | 53";"0.8 | 1.6";"43 | 66";"4.2 | 5.4";"10";"20 | 40";"40";"20 | 50";"20 | 10";"60 | 40";"27 | 53";"40 | 60";"80 | 90";"80 | 50";"1x1 | 1x2";"21.8";"1.5 | 2.4";"2.1 | 1.6";"3.8";"48 | 53";"8 | 5";"10 | 10";"6.3 | 13";"11.1 | 13.3";"10.6";"5.4 | 6.7";"3.4 | 5.7";"1 | 0.6";"0.2 | 0.6";"1.2";"1.3"
"Australia";"AUS";"Queensland NPL Women";"30-06-2026 07:15";"FT";"Capalaba W";"3";"0";"FQ QAS W";"";"";"2 | 4";"37 | 71";"";"32 | 57";"0.7 | 1";"38 | 72";"6.5 | 5.7";"10";"50 | 50";"0";"20 | 30";"10 | 10";"70 | 60";"23 | 33";"30 | 40";"90 | 90";"80 | 70";"0x3 | 4x3";"29.4";"1.1 | 2.1";"3.2 | 2.9";"4.6";"40 | 54";"9 | 7";"10 | 10";"8 | 18.5";"19.4 | 12.8";"11";"7.6 | 5.5";"3 | 5.8";"0.6 | 1.3";"0.4 | 1.1";"1.7";"1.3"
"Australia";"AUS";"Queensland NPL Women";"30-06-2026 07:15";"FT";"Brisbane City W";"6";"0";"Souths Strikers W";"1.02";"43.33";"77 | 2";"100 | 41";"3";"66 | 32";"2.1 | 0";"76 | 42";"4.4 | 4.5";"2";"100 | 0";"0";"60 | 0";"30 | 0";"10 | 100";"70 | 0";"90 | 0";"70 | 100";"40 | 100";"1x1 | 3x0";"23.6";"3.4 | 1.2";"0.8 | 4.5";"5";"57 | 42";"2 | 10";"10 | 6";"14.8 | 5.4";"6.5 | 20.6";"11.8";"3.2 | 10.8";"6.3 | 3.2";"0 | 0.6";"0.7 | 0.6";"1";"1.3"
"Australia";"AUS";"Victoria Women's State Knockout Cup";"30-06-2026 06:00";"FT_PEN";"Box Hill United W";"3";"3";"Bulleen Lions W";"2.62";"2.27";"52 | 80";"75 | 68";"5";"57 | 59";"2 | 2.5";"60 | 63";"5.3 | 7.3";"10";"10 | 70";"20";"60 | 80";"20 | 10";"20 | 10";"67 | 83";"80 | 90";"80 | 90";"40 | 20";"2x2 | 1x2";"21.2";"2.2 | 2";"1.5 | 0.7";"3.2";"59 | 55";"";"10 | 10";"11.7 | 14.6";"8.6 | 7.6";"10.3";"4.2 | 4";"5.7 | 6.7";"0.7 | 1";"0.8 | 0.6";"1.5";"0.8"
"Australia";"AUS";"Victoria Women's State Knockout Cup";"30-06-2026 07:00";"TBA";"Alamein W";"0";"0";"Essendon Royals W";"4.64";"1.48";"66 | 77";"58 | 88";"2";"54 | 59";"1.9 | 2.3";"60 | 73";"7.4 | 5.4";"6";"50 | 33";"17";"60 | 70";"10 | 20";"30 | 10";"63 | 77";"70 | 90";"90 | 80";"40 | 30";"3x0 | 1x1";"22.4";"1.7 | 2.6";"1.1 | 0.8";"3.1";"50 | 55";"";"10 | 10";"12.6 | 14.1";"8.3 | 9.8";"11.9";"4.3 | 4.8";"6.3 | 8.3";"0.7 | 0.8";"1.4 | 1.5";"2.2";"0.8"
"Australia";"AUS";"Victoria Women's State Knockout Cup";"30-06-2026 07:00";"FT";"Bentleigh Greens W";"2";"3";"South Melbourne W";"12.50";"1.17";"38 | 70";"61 | 99";"4";"34 | 67";"1 | 2.1";"37 | 72";"3.3 | 6";"6";"0 | 83";"17";"30 | 60";"10 | 30";"60 | 10";"33 | 70";"40 | 90";"90 | 70";"70 | 40";"0x1 | 0x2";"22.5";"1.8 | 2.9";"1.9 | 1";"3.8";"42 | 53";"";"10 | 10";"6 | 17.4";"15.9 | 5.8";"12.4";"7.5 | 4.1";"3.8 | 9.5";"0.9 | 1.1";"0 | 1.1";"1.6";"0.8"
"Europe";"EUR";"Euro U19 Women";"30-06-2026 12:00";"NS";"Bosnia & Herzegovina U19 W";"";"";"Sweden U19 W";"24.08";"1.06";"52 | 63";"75 | 34";"4";"48 | 48";"1.1 | 1.9";"50 | 44";"4.1 | 8.9";"";"";"";"30 | 60";"20 | 10";"50 | 30";"37 | 63";"50 | 70";"80 | 90";"70 | 40";"1x2 | 0x1";"19.7";"2.2 | 1";"1.5 | 1.2";"3";"51 | 48";"4 | 2";"10 | 10";"9 | 8.9";"12 | 9.5";"8.2";"4.9 | 3.4";"5 | 3.2";"1.4 | 1.4";"2.4 | 1.2";"3.2";""
"Europe";"EUR";"Euro U19 Women";"30-06-2026 15:00";"NS";"Poland U19 W";"";"";"Germany U19 W";"5.04";"1.49";"100 | 60";"68 | 88";"2";"61 | 69";"2.1 | 1.9";"55 | 77";"7.9 | 7.4";"";"";"";"60 | 60";"30 | 10";"10 | 30";"70 | 63";"90 | 70";"70 | 90";"40 | 40";"0x0 | 0x1";"26";"2 | 2.6";"0.1 | 1.3";"3";"58 | 62";"3 | 1";"10 | 10";"16.1 | 19.9";"9.7 | 6.3";"11.6";"3.9 | 3.7";"6.6 | 9.1";"0.4 | 1.3";"2 | 1.4";"2.6";""
"Finland";"FIN";"Women's Cup";"30-06-2026 13:00";"NS";"PK-35 Vantaa W";"";"";"HJK W";"15.00";"1.12";"21 | 70";"88 | 100";"4";"46 | 64";"1.2 | 2.7";"46 | 69";"3.5 | 4.7";"10";"0 | 90";"10";"40 | 90";"0 | 0";"60 | 10";"40 | 90";"40 | 90";"100 | 100";"60 | 10";"0x5 | 0x5";"20.8";"2.6 | 3.4";"2.4 | 1";"4.7";"49 | 59";"";"10 | 10";"9.2 | 16.1";"10 | 6.2";"11";"6.1 | 2.7";"4.9 | 8.2";"0.6 | 0.4";"0.6 | 0.7";"1.2";"0.8"
"Finland";"FIN";"Ykkönen Women";"30-06-2026 12:30";"NS";"HJK II W";"";"";"PKKU W";"1.65";"3.75";"52 | 32";"82 | 54";"1";"54 | 48";"1.8 | 1.2";"56 | 54";"4.3 | 5.4";"2";"100 | 0";"0";"60 | 40";"0 | 0";"40 | 60";"60 | 40";"60 | 40";"100 | 100";"40 | 60";"4x1 | 0x3";"18.2";"2.4 | 1.6";"1.5 | 2.1";"3.8";"54 | 49";"4 | 7";"10 | 10";"10.4 | 8.6";"8.2 | 9.3";"9.6";"4.9 | 4.7";"6.2 | 3.4";"0.4 | 0.9";"0.7 | 0.1";"1";"1.7"
"Vietnam";"VIE";"Women's National League";"30-06-2026 06:00";"FT";"PP Ha Nam W";"2";"1";"TKS Viet Nam W";"3.25";"2.09";"60 | 74";"34 | 41";"5";"47 | 41";"0.9 | 1.4";"39 | 31";"5 | 4.6";"10";"10 | 50";"40";"20 | 30";"30 | 50";"50 | 20";"30 | 47";"50 | 80";"70 | 50";"80 | 70";"0x1 | 0x0";"13.5";"1 | 1.2";"1.3 | 0.9";"2.2";"44 | 51";"4 | 5";"10 | 10";"5 | 5.5";"8.6 | 7.9";"7.2";"4.4 | 3.9";"2.6 | 3.6";"0.5 | 1";"0.4 | 1.2";"1.6";"0"
"Vietnam";"VIE";"Women's National League";"30-06-2026 06:00";"FT";"Hà Nội II W";"1";"1";"Ho Chi Minh City II W";"4.39";"1.68";"2 | 32";"14 | 7";"2";"23 | 22";"0.2 | 0.1";"23 | 18";"8.2 | 17";"";"";"";"0 | 0";"20 | 10";"80 | 90";"7 | 3";"20 | 10";"80 | 90";"100 | 100";"0x2 | 1x0";"20.6";"0.4 | 0.2";"4 | 2.1";"3.4";"35 | 28";"7 | 6";"5 | 10";"3.3 | 3.4";"20.7 | 13.7";"11.5";"13 | 6.9";"1.3 | 1.8";"0.3 | 0.9";"0 | 0.4";"0.8";"0"
"World";"WOR";"Club Friendlies 3";"30-06-2026 07:00";"FT";"Kazincbarcika";"0";"0";"Zemplín Michalovce";"";"";"28 | 52";"51 | 41";"";"41 | 48";"1.1 | 1.5";"38 | 44";"5.5 | 7.3";"4";"0 | 50";"50";"30 | 50";"20 | 0";"50 | 50";"37 | 50";"50 | 50";"80 | 100";"70 | 50";"0x0 | 1x2";"26.4";"1.5 | 1.2";"2.2 | 1.5";"3.2";"43 | 48";"1 | 2";"10 | 10";"9.3 | 12.3";"16.3 | 14.7";"9";"6.6 | 4.5";"3.8 | 3.2";"2.6 | 1.6";"1.6 | 1.3";"3.5";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 09:00";"INPLAY_1ST_HALF";"RKC Waalwijk";"0";"0";"Rot-Weiß Oberhausen";"1.66";"3.74";"49 | 60";"68 | 65";"1";"";"1.3 | 2.1";"";"";"";"";"";"30 | 60";"40 | 30";"30 | 10";"43 | 70";"70 | 90";"60 | 70";"70 | 40";"1x1 | 0x1";"";"2 | 1.9";"1.6 | 1.3";"3.4";"";"1 | 2";"10 | 10";"";"";"";"";"";"1.9 | 0.5";"2 | 1";"2.7";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 09:00";"INPLAY_1ST_HALF";"Olimpia Grudziądz";"2";"1";"Petrolul 52";"";"";"60 | 52";"61 | 34";"";"57 | 53";"1.7 | 1.2";"55 | 48";"5.7 | 10.5";"";"";"";"50 | 30";"20 | 30";"30 | 40";"57 | 40";"70 | 60";"80 | 70";"50 | 70";"2x0 | 1x1";"22";"1.8 | 1";"1.3 | 1.5";"2.8";"52 | 49";"";"10 | 10";"10.2 | 13.8";"7.1 | 12.9";"8.8";"3.2 | 4.4";"4.6 | 5.3";"1.9 | 2.6";"2 | 2.3";"4.4";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 09:00";"CANCELLED";"Clydebank";"";"";"Hamilton Academical";"";"";"80 | 56";"100 | 61";"";"66 | 48";"2.5 | 1.9";"50 | 43";"3.4 | 4.8";"";"";"";"80 | 60";"10 | 10";"10 | 30";"83 | 63";"90 | 70";"90 | 90";"20 | 40";"4x0 | 1x3";"19.5";"3.4 | 1.8";"0.7 | 1.4";"3.6";"56 | 48";"1 | 2";"10 | 10";"11.5 | 10.6";"5.7 | 11.3";"7.8";"1.7 | 4.2";"4.3 | 5.3";"2.3 | 1.9";"2.7 | 1";"4";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 11:00";"NS";"CSKA Moskva";"";"";"Shinnik";"1.20";"12.10";"63 | 84";"51 | 44";"3";"53 | 46";"1.5 | 1.8";"48 | 39";"6.1 | 3.8";"10";"50 | 20";"30";"40 | 40";"30 | 60";"30 | 0";"50 | 60";"70 | 100";"70 | 40";"60 | 60";"0x1 | 0x0";"18";"1.5 | 1.3";"1.2 | 0.6";"2.3";"54 | 46";"1 | 2";"10 | 10";"12.7 | 5";"12.3 | 5.9";"6.6";"4.1 | 2.7";"3.9 | 2.4";"1.6 | 1.4";"2.1 | 1.9";"3.5";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 11:00";"NS";"Aarau";"";"";"St. Gallen II";"1.05";"18.29";"66 | 42";"65 | 58";"3";"55 | 43";"1.7 | 1.6";"56 | 45";"6.8 | 4.2";"";"";"";"40 | 50";"50 | 10";"10 | 40";"57 | 53";"90 | 60";"50 | 90";"60 | 50";"0x0 | 0x1";"26.6";"1.9 | 1.7";"1.1 | 1.8";"3.2";"52 | 47";"1 | 2";"10 | 10";"17.4 | 7.2";"14.7 | 13.8";"9.9";"4.8 | 5.8";"5.5 | 3.8";"2.5 | 2.5";"3.2 | 2.2";"5.2";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 12:00";"NS";"Nyíregyháza Spartacus";"";"";"Zbrojovka Brno";"2.81";"2.15";"38 | 74";"48 | 61";"5";"54 | 57";"1.2 | 2.3";"52 | 45";"7.8 | 5.2";"";"";"";"30 | 70";"30 | 20";"40 | 10";"40 | 77";"60 | 90";"70 | 80";"70 | 30";"1x1 | 0x1";"21";"1.4 | 1.8";"1.9 | 0.9";"3";"52 | 51";"1 | 2";"10 | 10";"14.4 | 9.4";"11.6 | 6.6";"8.2";"4.9 | 2.6";"4.9 | 4.1";"1.7 | 1.1";"2.3 | 1.4";"3.2";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 12:00";"NS";"Táborsko";"";"";"Amstetten";"2.64";"2.20";"46 | 46";"34 | 34";"5";"44 | 50";"1.3 | 0.9";"39 | 51";"7.9 | 9.3";"";"";"";"40 | 20";"10 | 30";"50 | 50";"43 | 30";"50 | 50";"90 | 70";"60 | 80";"1x0 | 0x0";"19.7";"1 | 1";"1.7 | 1.7";"2.7";"45 | 47";"1 | 2";"10 | 10";"7.9 | 9.4";"11.4 | 10.7";"8.1";"4.6 | 4.8";"3.4 | 3.4";"1.9 | 1.5";"2.2 | 2.7";"4.2";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 13:00";"NS";"Sturm Graz";"";"";"LNZ Cherkasy";"1.48";"4.81";"80 | 84";"61 | 31";"1";"58 | 58";"1.8 | 1.3";"55 | 42";"6.8 | 9.9";"";"";"";"40 | 30";"60 | 40";"0 | 30";"60 | 43";"100 | 70";"40 | 60";"60 | 70";"1x1 | 1x0";"21";"1.8 | 0.9";"0.7 | 0.6";"2";"54 | 48";"1 | 2";"10 | 10";"16.8 | 8.9";"11.3 | 4.9";"6.4";"3.2 | 1.9";"4.5 | 3.2";"1.8 | 1.4";"1.5 | 1.3";"3";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 13:00";"NS";"Levski Sofia";"";"";"Radnik Surdulica";"1.10";"20.70";"88 | 49";"65 | 37";"3";"56 | 44";"1.9 | 1.1";"71 | 42";"5.7 | 6.6";"";"";"";"50 | 20";"40 | 50";"10 | 30";"63 | 37";"90 | 70";"60 | 50";"50 | 80";"1x1 | 1x1";"20.4";"1.9 | 1.1";"0.5 | 1.6";"2.6";"52 | 43";"1 | 2";"10 | 10";"10.8 | 10.1";"7.8 | 12.1";"7.2";"2.2 | 4.3";"4.4 | 3.5";"1.6 | 2.8";"2 | 1.7";"4";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 13:30";"NS";"Chemie Leipzig";"";"";"Eichstätt";"";"";"63 | 70";"68 | 34";"";"";"2 | 1.2";"";"";"";"";"";"60 | 30";"20 | 30";"20 | 40";"67 | 40";"80 | 60";"80 | 70";"40 | 70";"1x0 | 1x0";"";"2 | 1";"1.2 | 1";"2.6";"";"1 | 2";"10 | 10";"";"";"";"";"";"";"";"";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 13:30";"NS";"Musselburgh Athletic";"";"";"Spartans";"";"";"84 | 70";"68 | 44";"";"";"2.3 | 1.4";"";"";"";"";"";"70 | 30";"20 | 50";"10 | 20";"77 | 47";"90 | 80";"80 | 50";"30 | 70";"1x0 | 1x1";"";"2 | 1.3";"0.6 | 1";"2.4";"";"1 | 2";"10 | 10";"";"";"";"";"";"";"";"";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 13:45";"NS";"Nairn County";"";"";"Elgin City";"5.57";"1.42";"46 | 66";"44 | 44";"2";"49 | 49";"1.2 | 1.3";"46 | 36";"7.3 | 6.1";"3";"0 | 100";"0";"40 | 30";"0 | 40";"60 | 30";"40 | 43";"40 | 70";"100 | 60";"60 | 70";"0x1 | 1x1";"19.3";"1.3 | 1.3";"1.7 | 1.1";"2.7";"48 | 49";"1 | 2";"10 | 10";"9.5 | 9";"9.5 | 10.6";"8.4";"3.5 | 4.2";"5.5 | 3.7";"4 | 1.6";"0.7 | 2.1";"4.2";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 14:30";"NS";"FC Eindhoven";"";"";"UNA";"1.16";"11.22";"42 | 49";"37 | 54";"3";"49 | 51";"1.3 | 1.4";"48 | 55";"11.3 | 6.7";"5";"80 | 20";"0";"40 | 40";"10 | 20";"50 | 40";"43 | 47";"50 | 60";"90 | 80";"60 | 60";"1x0 | 0x2";"25.8";"1.1 | 1.6";"1.8 | 1.6";"3";"44 | 48";"1 | 2";"10 | 10";"16.3 | 10.7";"13.4 | 11.2";"9.5";"5.2 | 4.5";"5.6 | 3.7";"1.7 | 0.7";"1.1 | 2.7";"3";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 15:00";"NS";"Cove Rangers";"";"";"Inverurie Loco Works";"";"";"70 | 42";"41 | 75";"";"46 | 41";"1.5 | 1.5";"36 | 32";"4.8 | 3.6";"4";"100 | 0";"0";"40 | 50";"30 | 0";"30 | 50";"50 | 50";"70 | 50";"70 | 100";"60 | 50";"2x0 | 0x2";"20";"1.2 | 2.2";"1 | 1.8";"3.1";"47 | 47";"1 | 2";"10 | 10";"6.6 | 8";"11 | 14.3";"8.9";"4.6 | 6.3";"3.2 | 3.7";"1.1 | 2";"1.8 | 2.7";"3.8";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 15:30";"NS";"Ayr United";"";"";"Dumbarton";"1.22";"9.86";"56 | 42";"27 | 44";"3";"51 | 44";"0.8 | 1.2";"51 | 38";"7.9 | 4.5";"10";"60 | 10";"30";"20 | 30";"20 | 30";"60 | 40";"27 | 40";"40 | 60";"80 | 70";"80 | 70";"0x1 | 1x1";"19.1";"0.8 | 1.3";"1.4 | 1.8";"2.7";"51 | 44";"1 | 2";"10 | 10";"9.1 | 8.1";"8.7 | 12.3";"7.4";"3.7 | 5.1";"3.4 | 2.7";"2.6 | 1.8";"2.1 | 1";"3.8";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 15:30";"NS";"Alloa Athletic";"";"";"Livingston";"4.85";"1.50";"70 | 49";"48 | 37";"2";"52 | 45";"1.8 | 1";"48 | 41";"6.9 | 7.5";"10";"10 | 70";"20";"60 | 20";"0 | 40";"40 | 40";"60 | 33";"60 | 60";"100 | 60";"40 | 80";"1x0 | 2x2";"23";"1.4 | 1.1";"1 | 1.6";"2.6";"51 | 48";"1 | 2";"10 | 10";"11.6 | 11.2";"8.8 | 14.6";"7.8";"3.6 | 3.9";"4.7 | 3.5";"1.3 | 1.6";"2.6 | 1.2";"3.4";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 15:30";"NS";"Clachnacuddin";"";"";"Ross County";"14.64";"1.10";"38 | 46";"65 | 71";"4";"40 | 52";"1.3 | 1.3";"35 | 44";"5.9 | 3";"4";"0 | 100";"0";"40 | 40";"10 | 10";"50 | 50";"43 | 43";"50 | 50";"90 | 90";"60 | 60";"0x1 | 1x5";"20.8";"1.9 | 2.1";"1.9 | 1.7";"3.8";"41 | 51";"1 | 2";"10 | 10";"11.3 | 8.1";"15 | 7.2";"8.1";"6 | 3.1";"3.7 | 3.4";"1 | 2.8";"0 | 1.2";"2.5";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 15:45";"NS";"Clyde";"";"";"Queen's Park";"4.65";"1.93";"52 | 60";"61 | 14";"2";"50 | 40";"1.7 | 0.8";"47 | 34";"4.5 | 13";"10";"20 | 40";"40";"50 | 10";"20 | 50";"30 | 40";"57 | 27";"70 | 60";"80 | 50";"50 | 90";"2x0 | 1x1";"18.8";"1.8 | 0.4";"1.5 | 1.3";"2.5";"48 | 42";"1 | 2";"10 | 10";"10.3 | 6";"10 | 11.4";"8";"4.9 | 4.4";"4.1 | 2.4";"1.4 | 1.7";"1.5 | 1.8";"3.2";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 15:45";"NS";"Forfar Athletic";"";"";"St. Johnstone";"8.15";"1.27";"63 | 100";"48 | 68";"4";"46 | 62";"1.5 | 2.6";"38 | 55";"5.3 | 4.8";"4";"25 | 75";"0";"40 | 80";"30 | 20";"30 | 0";"50 | 87";"70 | 100";"70 | 80";"60 | 20";"1x0 | 0x2";"17";"1.4 | 2";"1.2 | 0.4";"2.5";"47 | 57";"1 | 2";"10 | 10";"8.3 | 12.2";"8.9 | 4.6";"7";"3.4 | 1.3";"5 | 4.3";"1.5 | 1.9";"1.3 | 2.3";"3.5";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 15:45";"NS";"Gretna 2008";"";"";"Annan Athletic";"7.72";"1.25";"35 | 66";"44 | 51";"4";"38 | 53";"1.1 | 1.4";"32 | 45";"5.4 | 4.1";"2";"0 | 50";"50";"30 | 40";"20 | 20";"50 | 40";"37 | 47";"50 | 60";"80 | 80";"70 | 60";"1x1 | 0x3";"20.2";"1.3 | 1.5";"2 | 1.1";"3";"44 | 52";"1 | 2";"10 | 10";"7 | 7";"17.5 | 8.9";"8.6";"8 | 3.1";"3.2 | 2.9";"2 | 1.6";"2.5 | 1.9";"4";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 16:00";"NS";"Shamrock Rovers";"";"";"Hibernian";"2.16";"2.80";"70 | 63";"61 | 44";"5";"58 | 40";"1.9 | 1.2";"51 | 38";"5.9 | 5.2";"";"";"";"60 | 30";"10 | 30";"30 | 40";"63 | 40";"70 | 60";"90 | 70";"40 | 70";"1x2 | 0x0";"24.8";"1.8 | 1.3";"1 | 1.2";"2.6";"66 | 45";"1 | 2";"10 | 10";"14.9 | 8.8";"11.6 | 14.4";"7.8";"3 | 4.2";"5.7 | 2.7";"1.8 | 3.1";"2.1 | 2.2";"4.6";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Wisła Kraków";"";"";"Puszcza Niepołomice";"";"";"63 | 66";"61 | 44";"";"60 | 52";"1.9 | 1.7";"63 | 44";"8.4 | 5.8";"10";"30 | 50";"20";"50 | 50";"40 | 20";"10 | 30";"63 | 57";"90 | 70";"60 | 80";"50 | 50";"1x1 | 0x1";"20.4";"1.8 | 1.3";"1.2 | 1.1";"2.7";"56 | 48";"1 | 2";"10 | 10";"14.7 | 7.6";"8.4 | 10.1";"7.4";"2.9 | 3.2";"5.8 | 3";"1.6 | 2.9";"1.1 | 1";"3.3";"2.1"
"World";"WOR";"Club Friendlies 3";"30-06-2026 21:00";"NS";"Botev Vratsa";"";"";"Spartak Pleven";"";"";"70 | 60";"54 | 44";"";"49 | 45";"1.9 | 1.5";"52 | 47";"6.4 | 7.8";"3";"0 | 33";"67";"50 | 40";"40 | 30";"10 | 30";"63 | 50";"90 | 70";"60 | 70";"50 | 60";"1x1 | 0x0";"21";"1.6 | 1.3";"1 | 1.3";"2.6";"49 | 44";"1 | 2";"10 | 10";"10.3 | 10.1";"10.7 | 10.8";"7.8";"3.7 | 4.5";"3.6 | 3.9";"1.9 | 2.1";"2.8 | 1.4";"4.1";"2.1"
